,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109
Feature_89,-0.0012085178456753174,0.004346257784396017,0.009728316038291213,0.005211488577268883,-0.019131837313721176,-0.008398457188908576,0.019055087780600603,-0.013077938683315152,-0.02050202214347706,-0.0106357656852277,0.009246802996475189,0.003695956169046877,0.009185352628244648,0.011118328259269136,-0.004538710541668774,-0.0032220274611454696,-0.007707739117020803,0.022354418717544292,0.027697047797624386,-0.012258945132355068,0.005245334315281009,-0.03204603597311996,-0.021278384368880708,0.05808377548229646,-0.044109434491040024,-0.01319181812057758,-0.007008785180070619,0.028227830284709543,0.020533850404424923,-0.04228413072801053,-0.03372219488016796,0.01301274854526044,-0.03527487190376932,0.03268167853264983,0.01129951171168782,0.0065160138309876105,-0.039290026531321236,0.003011870662460569,-0.005432621206252548,0.02260000373830383,-0.003302263203508125,-0.025876538913663944,0.016965110327385645,0.007442008648254212,0.029441872242510464,0.022533610167054016,-0.003327119463384264,-0.03928362431743127,0.01703395999879943,-0.0015732229459073585,-0.01933823154381118,-0.03276304248566736,-0.03367736859360768,0.013201031272456181,-0.01926249398016925,0.05598212293108973,0.04253346811386981,0.02360421791178295,-0.017338905821123254,-0.0670483714423194,0.027350802940218476,0.06057650856660264,-0.013484126376088382,-0.054311131570450324,0.013853128243878302,-0.02758321861334241,0.044083486554896516,-0.014359920411379637,0.05745983447899866,0.0022528439458683828,-0.05434192755244849,0.07319131207645961,-0.022541632149234096,0.09165534726541429,0.024424639460248795,-0.015635230226984428,0.02036623804200956,-0.015556665914936372,-0.061387221044351355,0.021959200833528415,0.016372902486350472,-0.04130907504956856,-0.052252333758742595,-0.06764664422264785,0.04469958854346356,0.01796826672461656,-0.05450966677637675,0.039374378434381935,0.07713171101034783,-0.0783080601836684,0.03804550282015359,0.002530936960277754,-0.03721239972548297,0.11141889667913957,-0.028058231376753673,-0.02219731517651487,0.09118347747341611,0.003372664726579752,0.060643141523224274,0.07963392711718506,0.14960987017826538,-0.1759059379695668,0.09414984747333875,0.059537680179924446,-0.08993503046651849,-0.164562422414138,-0.16195283210013933,0.13404006258161433,-0.09084887405550399
Feature_90,-0.0028586265746141453,0.038875845500996604,-0.021180172730092827,0.013793394743836635,0.0010993581664275266,-0.0037940349982787842,0.009535113066801507,-0.0047909616304894305,0.03004855060058891,0.02953551803754965,-0.00809028588053045,-0.009959840414598317,0.0008502012950062608,0.028414940777516003,-0.02086431363811425,-0.023040389410407983,-0.007210239531577008,0.01705520100945365,0.027381543972458518,-0.041630240971382175,0.009317182144813313,-0.018292777503734217,-0.019289643352676276,0.03838048220024873,0.019493513328142684,-0.010385713558690172,-0.027890416951735587,0.03807060870458599,-0.03715204258552474,-0.004631125497269448,0.05299528736084154,-0.10905163293833432,0.006119311175272966,-0.02078351051803639,-0.009297879990414306,0.09946624902031528,-0.06687115881920173,-0.0015945239820252342,-0.15436833841591235,-0.07241454087916874,-0.04623276904671521,0.0070952735736444054,0.1506010181589677,0.020627498082740794,-0.017341423418684068,0.010034540176913201,0.012839365759548563,0.0707013562371951,-0.106386713106611,0.004857991850812812,-0.11758186008833565,-0.08482363473904377,0.009831602436418233,0.007185005930312051,-0.09233386049401378,-0.06526735245395544,0.015462361551510179,-0.02174195062442365,-0.031533299626023706,0.04087283919608981,-0.0008539364469428443,-0.07629339740979317,0.03354457140000798,-0.024714023867846945,-0.020440702609332485,0.018404499833313506,-0.006179226265073304,-0.005712436530535749,-0.021325029582630082,0.019483725815770205,-0.019643476893288415,-0.02496761916664715,-0.023548390743261476,0.023659319215741336,-0.023818616089806302,0.016364773252949123,-0.06698089502742176,0.004511128517948495,0.002302805846174761,-0.029556302973451583,0.006817534547784186,0.026393005292234803,0.02251482208767619,-0.005875296264010216,0.02333260209872981,0.0169170340135363,-0.008476185885579239,0.016136040132480746,0.031758230341248195,-0.0025515010900356086,0.035488246290150516,-0.02729129882799691,0.08915264802456169,0.03754270244165516,-0.03617580866561344,0.045488703576038,-0.002803227667414053,-0.038421219851914754,-0.0040978090149737505,0.0387824559539229,-0.016252780128217438,0.050659216216625474,0.029901723944968622,-0.09818152819247,0.057643741429821455,0.027206323773004974,-0.02728989041221003,0.04309683406444007,-0.02199386136747594
Feature_91,-0.003165545517958377,-0.011813264040292244,-0.007131406346996841,0.009692856203048704,-0.00984854170854085,0.010734580453034532,0.011819589891147507,-0.0034707756950438646,0.004629860641304712,-0.027093491305893714,-0.015319268170608564,-0.0007312185569071147,0.0031228924980150202,-0.026516600152099872,-0.01238398038358719,-0.025299638786046307,0.0031262099472292165,-0.04420775427275212,-0.04046012442296082,0.09721206545464313,-0.029500295894793974,0.014444802538049235,0.0134132203874184,-0.04549558284987452,0.012112184038728945,-0.023666387981090494,-0.005479725150001129,-0.011555827785261201,0.061854339679304815,0.03503385153684513,0.031338956649509905,0.04479967289418124,-0.0005323125011734973,0.015356460609864621,-0.057704601144468376,-0.06715158444802745,-0.049497520703412186,-0.0009262237825430107,-0.07282781697989202,-0.007887370789886407,-0.04166559898086999,-0.028278473887613547,0.062215966914304796,0.01539280252149565,0.001548734201152372,-0.07246947095766665,0.03273592239087235,-0.02692003406225016,0.04765292396304789,-0.023949660643143494,0.009211944852025561,-0.03373927751151981,0.031193053780890836,0.00019100037473525344,-0.001547347783806408,0.06391639793741469,0.004656836214433578,0.038800054325627505,0.03087769889271421,0.04712136553902858,0.04726640448614942,-0.06064101387458032,0.002161323640576581,-0.0335588832223259,0.010843484980827576,-0.04780133028494074,-0.0069802147333785725,0.0037856973370205445,0.029455591239180772,0.0014793294348005902,0.008199190046426202,0.05651040508084462,-0.026598081340766515,0.1303876942769006,0.026337961049920953,-0.05917781723857281,0.04318883187135293,0.13682022321905402,-0.033968311032110926,0.03395773306016278,0.04034626029319888,-0.1069159845067035,-0.05567744218709847,-0.1471578820818041,0.03919795414942093,-0.06946354408677953,-0.1603597650774016,0.1884718808343956,-0.20818683037324776,-0.09457727157072528,0.0023082773537255307,-0.03637355740906004,0.08521012796315128,0.22487462877448364,0.07207770496171997,-0.11471506224508705,0.09538415555362406,-0.12047589939606135,-0.04974809545498268,0.027395557869992645,-0.03277180172022773,-0.01902449651292527,-0.04971679193274512,0.06527903443349918,0.01335882693186214,0.007370054090431587,0.05534468705726898,-0.08139864915893559,0.01547026818786914
Feature_92,-0.0003713425536903965,-0.0008860213478320986,-0.01446171495538491,0.01778379492055572,0.0010454446104984508,-0.0003783880223371165,0.0033850062039824276,-0.004792046203180327,0.009084446421404609,-0.011355342737754232,-0.01358633414262711,-0.013907122330949786,-0.01731248696924762,-0.01796966851609092,0.009541960007220816,0.04703005090933514,0.003040206415731519,0.01742765280746798,-0.027274331715420902,0.0013184609739878782,0.04234240671843492,0.003237396024696363,-0.01599992520464131,0.02347078067276199,-0.008857629900147745,-0.02899952989961474,-0.04449431239968533,0.0029728464959555712,0.009527316668873284,-0.03868211485719729,-0.031346556910189664,0.06394590915229528,-0.00017535064147736895,0.03335605214003164,-0.05393207824746353,-0.017183810968497165,-0.012692561253256277,-0.017388976649208163,-0.052158523490629036,-0.05055570666675287,-0.01271025068709502,-0.06444058617231993,0.0016325019993048868,-0.005102022327210378,0.0010475976690124,0.05496295223217614,-0.026933287224925558,0.03395319902085604,0.06470646729191637,-0.061014719583767224,-0.026236172202340164,-0.04572667437287378,-0.024271183000261952,0.016685328618881577,-0.048418056735973714,0.02448299439354068,-0.05205099552366137,-0.05954917766428336,-0.006872660791658888,-0.07890654214291845,-0.0016030310177508247,0.08038391825534506,0.06546368310397993,0.0728389385390272,0.05289519358544081,-0.013958846263116395,-0.13734197903649695,-0.024698563438483857,0.06984448799301099,-0.04901214249642751,-0.10085889342964643,0.15513457061455405,0.13310120662057448,-0.03873995015457429,0.07999247809364896,0.02147476634210856,-0.06132141179632013,-0.05117397194848025,-0.06971236904553678,-0.03482307325586932,-0.048651045896474926,0.06411616274197036,-0.0025434711902917115,-0.027954408617883855,0.16064124077262912,0.20043544710810643,0.18440301026507805,0.1592052505099001,0.07848674809623528,-0.06977566259658509,-0.05536359885586477,-0.001437412208586078,-0.007571505841445704,-0.02036173612579361,0.12604460760725533,0.027067347104375555,-0.047584579711393654,-0.0889351518180856,-0.004513563225611555,-0.053999166691386075,-0.0002720280915801121,-0.026961477897030846,0.013602108595965612,0.03585419651636862,0.0025341409187848354,0.0708865681795034,0.05144805001246647,-0.14510737411594396,0.04916528218707747
Feature_93,0.0046507979773537005,0.008514422891579226,0.026207599458580543,-0.029759335874100484,0.01855048219168742,0.014668442655712008,0.0026031026252350503,0.007467719111088625,-0.004291428876787427,0.00308712007552212,-0.002924111670698079,-0.02639440060172591,0.026745669476073177,-0.000533397274512727,-0.003342655498625566,-0.017063809966090505,-0.0106478295957986,0.02853064892473395,-0.026944691208029267,-0.019370502326379185,0.01160185793905058,-0.009483986675142074,0.008261294252343804,0.021075687985206582,-0.009149671073401158,-0.06080090298514789,-0.039614355365190215,0.0332591519170459,0.018490691578476395,0.031040657159543735,0.006186317072296624,-0.07120076453692652,-0.03424073857776856,-0.10052462038991367,0.024865688494721098,-0.019423889176363507,0.01704276326321095,0.07083760237372368,-0.009671027606907467,-0.050898813849801355,0.0769368989334904,0.10915694041701637,0.02255975006200303,-0.012095634622706177,0.019001815674546917,-0.04790263466190975,0.0010693779473524845,-0.03513426530728193,0.06535846975572623,0.024881100873539296,-0.0999408576776466,0.04937556614042224,-0.03675627129784605,-0.10309765243012062,0.06920408438500546,-0.05642573810384867,-0.019867272079589746,0.09001533633415928,-0.06502557528894438,-0.013471054087367334,-0.04971413700685543,-0.04201234378615877,-0.09714358950708982,-0.07001184933447357,0.07987462811148863,0.0612975452473923,-0.0370714501447849,-0.01635227353836989,0.04089634680748887,-0.008641640353675175,-0.06769010663115538,-0.13491166184461478,0.02475257571809406,-0.06154178216567542,-0.17082167380708213,0.10603909777563103,0.004793174478051353,-0.06757534009332176,-0.039909763398001064,-0.07601351124864607,-0.22251510981411943,-0.11846004151772703,-0.19938162349684657,0.08853582321326885,0.0792792213257511,0.1113764130440362,0.06828426293266146,0.0069343370914973345,0.046003315311613904,0.0038061221670951783,0.12036986000689016,-0.03104542808332576,-0.039695117555408214,0.06603671825169626,0.03806138734822169,-0.08734510223410558,0.09235502835840553,-0.042084660910240004,-0.07253689114248606,0.03074157493310763,-0.06091300470737023,-0.06409844690805314,-0.09710094192745243,0.016825594051379122,0.07715545571674541,-0.0407251776703836,0.049647218385367946,-0.04322748513751228,-0.0048433677419631
Feature_94,0.005430569772928822,0.016153553942349994,0.010831208569189277,0.013966222900012593,0.01321843878287328,0.014819817136559612,-0.012023704995220099,0.015826393269641473,-0.0036729608302946792,-0.04491464687856219,0.022749369980914605,-0.01713755385956737,-0.00021598407669356102,-0.021242953357117615,0.0006935451742289484,-0.007429782015674608,-0.00234843215115312,0.00540095990847545,-0.005997872095531842,-0.011001733348365985,-0.04444464189354408,0.04928060303270845,-0.041286700083946096,0.006268953326857344,0.03812800305237976,0.014481667737043596,0.0207540574593978,-0.03265323705067235,-0.020945456633554658,0.07960233730378438,-0.024756833503563364,-0.03496820351222309,0.011686668044465442,-0.08926577823025166,0.014609751712917347,0.025351754512966222,-0.005249804236487713,0.04025306221755111,0.1070502251390016,-0.01583233332657278,0.08691943512295239,-0.006892960191566674,0.06964314031995657,-0.01120487325221386,-0.038987789119937374,0.031925897802323314,-0.06207669332997191,0.0005422565659644538,0.029721288491855055,0.08478843538538762,0.016268259606755472,0.04601087060020415,-0.05161129034150265,-0.1338142070766729,-0.005819345193218629,0.02589117659322485,-0.08848913418822779,-0.0029940446628434975,-0.07934014218259504,-0.03313336399355347,-0.09178279940752479,-0.030724414714594694,0.010795804799452826,-0.07383175416666451,-0.03493492205547912,0.167552840305857,-0.014196424268711493,-0.01271182431884961,-0.18227653247273612,-0.022140786997054067,-0.05925826801069926,-0.15167868261784453,-0.11237594165428486,-0.060506171528724687,0.03462479872687478,-0.11841608391297306,0.09237924430970784,-0.06076356181000297,-0.024957732150671433,0.0877402875617684,0.13668456152310196,-0.1169673739174297,0.03144470181072674,-0.033314435478118874,0.021846891953779146,-0.03984763447386154,0.01769852974719685,0.18068242508395044,-0.11273013267050533,-0.050971486784971105,-0.14354374839306766,0.048408317494873426,0.016470676964389256,-0.04328420362696815,-0.022665651843019833,0.004538379459941099,-0.0326126946433746,-0.025769892978135235,0.0023450552860035875,0.05714614378206404,0.03707114321099993,0.09026324435074633,-0.06875046032936105,-0.05355086880331867,-0.09740678794666233,-0.026588256217264825,0.011125760381426254,-0.03807588707362446,0.010845576530411117
Feature_95,0.004864230435612305,-0.0033503693741664736,0.0003398688938925022,0.0013037292942924882,0.008029432828252917,0.005076347643122409,-0.027757863483891997,0.01867503030791725,0.017293145959352486,0.05591416576266193,-0.002236238029578546,-0.028378719989143,0.048817693643910226,0.05780777419084644,0.02247204579471368,0.019957163616514343,0.04654688554763293,-0.03965503465877411,-0.007598492707642974,0.017709507378557164,-0.16220262167930666,0.010024250793232922,-0.02770723012458088,0.036852949765948786,-0.044421426378897295,0.008892665854368544,0.026709593122802498,-0.05440324428482811,0.036410850462699755,0.12274250333552778,0.012707923384427472,0.11234018174820126,0.1260445861847142,0.1132731877154081,-0.057317676397177116,0.1471593169863139,0.11333473252900723,0.018929999200797916,0.07021886707952006,0.03679136887091943,0.09043875258813872,0.05247358799345385,0.0129624685564459,0.017374182787203596,0.0025189724371183072,0.019999623476581543,-0.02738210544715105,-0.03754672951769597,-0.13134314836614475,-0.007231365079186564,-0.03131816567669108,-0.003423807784778913,0.1268619136789812,-0.014740252940433442,-0.018982959034466326,-0.0011952934690898794,0.031056981403396414,0.059123000986997264,0.03250449289422984,0.038982762318649895,-0.008488515107421773,-0.07113082616667998,0.04425470713656045,-0.049569832362525545,0.04274052914006672,-0.003336566544324437,0.056121620372707334,0.018728141821974298,0.05671139632405835,-0.038018049870889685,0.06853348655866984,-0.031102628116980974,0.036197850857323174,-0.010668723833691014,-0.01594190763791918,0.09894434479434377,-0.01915429464568325,0.02480220017026826,0.039349783420900536,-0.006887879368482825,-0.0005474929715297838,0.004586873085655586,-0.01881099312171279,-0.02923915957767277,-0.018922486862350155,0.08041551361377078,-0.008712937596568597,0.02025070567977715,0.010214345741884179,-0.015197493169615743,-0.03394615977323831,0.0009028784827283991,-0.05902444781751753,-0.039918109024177695,0.019027113711523647,0.041176990782473416,-0.004782165918304584,-0.048396233215367415,0.005284410133545636,0.004844369583170803,0.02043965269841245,0.03089656650666981,0.00857927359500664,0.0391435953790076,-0.03164533597780939,0.010633615968060447,0.009646705908790278,0.004360296225429471,-0.0015323101732471738
Feature_96,-0.0010997814582331283,0.03284657242409111,-0.007752537757513029,-0.0015864024604000002,-0.0026824694884657304,-0.00279980101897999,-0.010824643443431757,0.015367205459420776,-0.02595269938745755,-0.08248940082703173,0.03262590771743814,0.03437470508810671,-0.02797545451489676,-0.013141074012184095,0.021537104691733627,0.005333555085607833,-0.01870172792698285,0.04085300575227269,0.025737702754808425,0.01676720669163886,0.028332148789940975,0.005663319063190965,-0.007891003276143017,-0.010851699334918013,-0.004877311024757244,0.008520678287895638,-0.029278427873708338,-0.03978717241063398,0.04310420798207931,0.015189377826783246,0.018796278968215844,0.046433742428709575,-0.0005282438507568489,0.03249385652871165,-0.039417767454541064,-0.0006227393135306656,-0.029573411262111902,0.01127839769435714,0.053279103071453365,0.04723262437026947,0.009141912807537416,-0.0006706227427360108,0.05397147487130806,0.01084939530988734,-0.03934496507654755,-0.0014683330975634873,-0.007467780586160367,-0.011960011838254772,0.038672648713683255,-0.012899835184270726,-0.028256343799699955,-0.012329896259245283,0.0014992075324208425,-0.002914811836347296,-0.03545665360704738,-0.00824404545401703,0.015559958551799691,0.027352438281455605,0.06926443983484226,-0.013847938923602063,-0.010018990467045396,-0.012383019655334315,-0.02144183016965109,0.014223423414147807,0.00702051063604495,0.05252793135672695,0.055838819012753435,0.008457211045170193,0.053663280828485815,0.032142163665565146,-0.09547377171760628,-0.0478873784111868,0.023054843306001466,-0.04097122706875534,-0.008742765377705713,-0.076713355893494,-0.0010707261695297645,0.08644218571399359,0.002429097700647566,-0.009366945375173519,0.06041003828962571,-0.046854677161049296,-0.03729095399385287,-0.014277503748002036,-0.02510636486888664,-0.1418791620501285,-0.08976443156488939,-0.07444105999175404,-0.0228842905033617,0.036682577211156565,-0.029343224997458756,0.06389530603748636,0.0023369100138706245,0.10776839260103174,0.10456956543978632,-0.05510448958028175,-0.004889111677788351,0.1146048863070423,-0.002415132785812908,0.022194052084533848,-0.11907748433206049,-0.004205138226802985,-0.01550847861870076,0.011907860386320425,-0.061752317559076175,-0.029766035559458427,0.022590494710864654,0.025485644100247742,-0.036454078834940895
Feature_97,-0.004186326369574157,-0.004511817803280166,0.0010260062520485102,-0.0005078866592798007,-0.009102406988755129,-0.00570198898393788,0.03241548666899826,-0.022351077263893918,-0.012945793680635857,-0.046624907882665906,-0.00033483878628560586,0.02044980900740647,-0.04013268960061256,-0.05451900487836653,-0.029439228986761743,-0.017851706126141523,-0.04517791486061326,0.03401900734791628,-0.00021097144995301312,-0.020995158347255967,0.16549776387649937,-0.0102309812303049,0.031057663006071667,-0.034508325356886665,0.044113210800681216,-0.009801916220514833,-0.022924455307638245,0.06505338322470626,-0.043538896484717295,-0.12914753604213225,-0.010501378095220868,-0.1180493724942778,-0.12882800279054799,-0.12199061853463564,0.07131912931059602,-0.15152374781928513,-0.11197686736512494,-0.025666681052550343,-0.0835526267843532,-0.045454216834348686,-0.09627774491089894,-0.05291045435181203,-0.025519412896921403,-0.019140189808152002,0.008837443331617262,-0.0181381908270263,0.026843347408907627,0.04356050126132301,0.12760853359909768,0.01234361904298286,0.02982496740703061,0.008669047312770347,-0.13368342433277447,0.009414186040854615,0.017565726834589637,0.007410743034790707,-0.0398191710392499,-0.05934047082349488,-0.04901069888019024,-0.030559845450256026,0.01580350387124318,0.0715428778089486,-0.03367002711881558,0.04641154665361481,-0.04633953772987978,-0.0019749266258304726,-0.061427857481190284,-0.011455478245082792,-0.05956483173286859,0.032612585875433475,-0.05167975365941883,0.042412563483384326,-0.04152311626680706,0.011573138061767897,0.01210878251766858,-0.0877663820045145,0.023987328800663822,-0.042832670285955776,-0.03364992565712176,0.00595881399852422,-0.014295215027376554,0.007100036341797853,0.02492793400629409,0.0256096304518141,0.018710975586990444,-0.060682677206776975,0.013729754666648298,-0.0076200398962057506,-0.011183838316909498,0.01165224816086776,0.028352755545076866,-0.006406605059608306,0.052250145371546076,0.023894873088674513,-0.034739378023816804,-0.020905936904759843,0.004755292750887143,0.027700912772674544,3.840099009751359e-05,-0.006482395273237293,0.005993705832367385,-0.022807377905511093,0.0020654556964896037,-0.03800947350387509,0.034440441678871725,-0.008279504130575472,-0.00816644194179842,-0.018906830861684275,0.0022368419044755845
Feature_99,-0.0036761202155940944,0.007060521393654498,0.006614268374010666,-0.007097445187619157,0.00778871390047643,0.005949027419025976,-0.02804430918722083,0.031655744458772644,0.006221531206547443,0.039445758809858844,-0.008301424141793365,-0.027287053288008,0.038763854636839595,0.04110169702611994,0.032620814315471695,0.011390554328196772,0.052935390709697376,-0.024471043238693042,-0.0037365536407300524,0.011910360520806879,-0.16345426594543322,0.010262710771217765,-0.005987525540166029,0.012114286926520515,-0.05151829381074025,0.01786769700239638,0.024374432688933717,-0.06464675416647854,0.048288944073456797,0.12489262930821408,-0.01175961679825092,0.1131648573485371,0.12848977577375545,0.11571026932814003,-0.07969661536385114,0.16112209826378646,0.13775772397055652,0.004107452725891164,0.08833639744524426,0.05649205245510397,0.09429441620985246,0.0739063853936173,-0.00032474312566549424,0.009163961086467966,0.0005885186476997564,0.04029034778463859,-0.059967326735676243,-0.04060711649258282,-0.1314783602778571,-0.006235901180163549,-0.016093515142742227,-0.02211519443006426,0.12266608282429523,-0.032524443609515855,-0.025738353772478677,-0.0015475781344467354,0.02546783571018146,0.022673643334986445,0.020413588576456483,0.029003012199330366,-0.025054911811632934,-0.02849700576010557,0.050719902622592766,-0.04046998734687118,-0.012277818823249863,0.009686883373716018,0.025308283236836496,-0.009340841663573986,-0.05006701200339607,-0.025519407845050638,0.031214529344839606,0.028555903230070265,-0.016464348059112698,0.0029167617620286896,0.06860557123551954,0.08102857306107758,0.03424156880632599,-0.022763416705413736,-0.07698813129440632,-0.018462048066402986,-0.03731825451245874,0.004201202038260387,-0.0081743223958156,0.010909431361338536,0.024564985923522263,-0.00013352592833348192,-0.022824969999748528,0.0064313734935500235,0.017877497891868478,0.015876215623858,0.04728096604558432,0.03791131528087099,-0.0010735202450129612,0.014382475765376077,0.03392838942542252,-0.024545654588123654,0.027917036713828308,0.0168366611851753,-0.005420803591133304,0.01440747278892879,-0.027982870679460217,-0.025768160206202376,-0.0007388098796685463,0.005940683216332402,0.022938897035296352,0.019556791469512624,0.008810240851276581,-0.02305255882185836,-0.0026470797748646777
Feature_100,-0.006571441778091435,0.0013147108082244244,0.0036547408322605154,0.00311297317024226,0.00016428930494679503,0.01783535626994692,-0.007314900688691745,0.002656684500465499,0.018240565004479275,-0.014973247361728663,-0.012429487486227044,0.004451447066241598,0.003973304249864071,0.003440709175047652,0.015151679838894176,-0.01000708009047969,-0.013257011706795243,0.007868769000299303,-0.0023888767114129492,-0.046083145598634835,0.010635762364610309,-0.05361998680817545,-0.025686978404855548,0.03706581155086214,-0.0057747237476961045,0.04120620811115344,0.01963933182061415,-0.0489697263424126,0.012165510838961857,0.0691545719185642,0.029788722654389015,0.028905418540330477,0.08727877312398657,0.016662693506485582,-0.04414312018200527,0.04516659849799191,0.004492567265548267,0.05391947300104884,0.008490214867566685,0.015780544832254693,-0.019233722257532344,0.052438784762384165,-0.016269537489717652,0.017699086724981578,-0.016373469136133564,-0.041650267764458536,-0.04266862885972024,0.006277409246043579,0.021492256878794913,-0.06389223506303099,0.02085221217270048,0.03528876190790305,-0.05243934917026349,0.03978290371075428,-0.09423745211799991,-0.02331084543175097,-0.052879964695412965,-0.03868866054792994,0.04341568621359615,-0.03724724329961711,0.04789705827847331,0.08692256249300459,-0.047703106786547086,0.14722035013689747,0.03363962022782305,-0.10752087499307636,0.07298828218313778,-0.19325535147705028,0.1385523892665507,0.16544287337721034,-0.16380358953062804,-0.11335421667317286,0.11912688793166476,-0.07717452398133295,-0.029879247072328974,0.09677532732310105,-0.09538893794959195,-0.039949993445574976,-0.038476245228735016,0.08681398554679681,0.06477491066127915,-0.11965089849050267,0.13305337529547387,-0.03825441705837775,0.11221125351049728,-0.18357918011080246,0.11237670418447335,-0.03318538799890075,-0.0856884388735407,0.07621076416765721,-0.02005323362590703,-0.03331115931929709,0.008663362920276887,0.12622022251029058,0.01196180865602975,-0.03555141968820474,0.01812005791372438,-0.00822557032647206,0.040009248096837965,0.05487084742641272,-0.021015939961799956,0.02051401816570769,-0.08835272935822534,-0.08708197596399066,0.0386363638961649,0.006195662840515208,-0.056939608955321165,0.014118790511178581,0.003064020075618057
Feature_101,0.015434145146658506,-0.0016986113947483395,-0.010885254051385613,0.010490222424474656,0.0031060679964060485,-0.00010830636007243885,-0.010262763362242272,-0.01639463342040314,0.01298323808496848,0.014962252680919826,0.011666207375538095,0.008084287062359927,0.0031281074336852333,0.025314417163955903,-0.006664545048498742,0.018121544629591667,-0.01636931138560329,-0.017963662458353843,0.010122404145595607,0.022255845765186084,-0.010352811768733967,0.004590869808530675,-0.04738894744557043,0.048085038171130884,0.008210509116696465,-0.015180106923179218,-0.006755979419789397,-0.004838745012282166,-0.009095218262388611,0.017496762746896426,0.046011946684682545,0.019051043594584163,0.006948902213399777,0.016040883067254232,0.016213161459541523,-0.0120413244019543,-0.04753157702321115,0.039772422562520116,-0.012621056631969474,-0.02278248192843783,0.003477666128935952,-0.03627612269950485,0.047301361574065386,0.011866174185713244,-0.023850994602064662,-0.04797346053843956,0.06213554466789532,-0.009444983005842232,0.00668154213360916,-0.0070104603080862644,-0.026598161457323827,0.02616858768943037,0.02227180397577419,0.04528798031944476,0.008880622021447486,-0.022542441299098243,0.035136564451520635,0.07152950504821308,0.06813024591135494,0.001790902943094936,0.019889044530354887,-0.08546322274049466,-0.028535560300998686,-0.020560010964289464,0.12700293311513236,-0.01823973666474299,0.07887409762356669,0.03806621821974518,0.2105782654857351,-0.013486874617281135,0.05050580042501236,-0.13765503035195598,0.10782313682237435,-0.043748989337657584,-0.16568992328498372,0.008494724515632504,-0.11108762037572721,0.13606993043742044,0.21504966468215528,0.022934371485844873,0.10798755968369375,-0.019321193869033967,-0.03600202828766332,-0.07298728166475277,-0.07925489342328575,0.11725447539637714,0.013573405865119542,0.01808800521360837,-0.012603439536146725,-0.06087707017792164,-0.150768694431276,-0.052606172796250905,-0.1279805600947077,-0.07719886019643657,0.008648569891020686,0.10648745756185038,-0.062330752047237904,-0.10276365005059297,0.013504494532708244,-0.014908625357236159,0.03666390232941492,0.09905351958984926,-0.010782682840256422,0.06352748551135913,-0.1195964787525046,-0.020495768290073137,-0.010209992176367234,0.07479002592651353,0.009623254846429646
